"fdc_id","food_desc","source_fct","comments","food_group","previous_fcd_id","nutrient_data_source","footnote","Edible_factor_in_FCT","specific_gravity","total_solids","XN","XFA","WATERg","NTg","PROCNTg","FAT_g","CHOAVLMg","ENERCkcal","ENERCkJ","STARCHMg","OLSACMg","SUGARMg","GLUSg","GALSg","FRUSg","SUCSMg","MALSMg","LACSMg","ALCg_100mL","NSPg","FIBTGg","FASATg_100gFAT","FASATg","FAPUN6g_100gFAT","FAPUN6g","FAPUN3g_100gFAT","FAPUN3g","cisFAMSg_100gFAT","cisFAMSg","FAMSg_100gFAT","FAMSg","cisFAPUg_100gFAT","cisFAPUg","FAPUg_100gFAT","FAPUg","exFASATg_100gFAT","exFASATg","brFACIDg_100gFAT","brFACIDg","FATRNg_100gFAT","FATRNg","CHOLmg","NAmg","Kmg","CAmg","MGmg","Pmg","FEmg","CUmg","ZNmg","CLDmg","MNmg","SEmcg","IDmcg","RETOLmcg","CARTBEQmcg","VITAmcg","VITDmcg","VITEmg","VITKmcg","THIAmg","RIBFmg","NIAmg","NIATRPmg","NIAEQmg","VITB6_mg","VITB12mcg","FOLmcg","PANTACmg","BIOTmcg","VITCmg","transRETOLmg","cisRETOLmg","dehydroRETOLmg","RETALDmcg","CARTAmcg","CARTBmcg","Cryptoxanthinsmcg","Luteinmcg","LYCOmcg","CHOCALOHmcg","CHOCALmcg","methylFOLmcg","TOCPHAmg","TOCPHBmg","TOCPHDmg","TOCPHGmg","TOCTRAmg","TOCTRGmg","FAC4:0","FAC6:0","FAC8:0","FAC10:0","FAC11:0xb","FAC12:0","FAC12:0xb","FAC13:0","FAC13:0xb","FAC14:0","FAC14:0xb","FAC15:0","FAC15:0xb","FAC16:0","FAC16:0xb","FAC17:0","FAC17:0xb","FAC18:0","FAC18:0xb","FAC19:0","FAC20:0","FAC20:0xb","FAC22:0","FAC22:0xb","FAC24:0","FAC24:0xb","FAC25:0xb","FOD4:0","FOD6:0","FOD8:0","FOD10:0","FOD11:0xb","FOD12:0","FOD12:0xb","FOD13:0","FOD13:0xb","FOD14:0","FOD14:0xb","FOD15:0","FOD15:0xb","FOD16:0","FOD16:0xb","FOD17:0","FOD17:0xb","FOD18:0","FOD18:0xb","FOD19:0","FOD20:0","FOD20:0xb","FOD22:0","FOD22:0xb","FOD24:0","FOD24:0xb","FOD25:0xb","FAC10:1","FAC10:1c","FAC12:1","FAC12:1c","FAC14:1","FAC14:1c","FAC15:1","FAC15:1c","FAC16:1","FAC16:1c","FAC17:1","FAC17:1c","FAC18:1","FAC18:1c","FAC18:1n9","FAC18:1n7","FAC20:1","FAC20:1c","FAC22:1","FAC22:1c","FAC22:1n11","FAC22:1n9","FAC24:1","FAC24:1c","MONOFACtr","FOD10:1","FOD10:1c","FOD12:1","FOD12:1c","FOD14:1","FOD14:1c","FOD15:1","FOD15:1c","FOD16:1","FOD16:1c","FOD17:1","FOD17:1c","FOD18:1","FOD18:1c","FOD18:1n9","FOD18:1n7","FOD20:1","FOD20:1c","FOD22:1","FOD22:1c","FOD22:1n11","FOD22:1n9","FOD24:1","FOD24:1c","MONOFODtr","FAC16:2","FAC16:2c","FAC16:3c","FAC16:4","FAC16:4c","FAC16 poly","FAC18:2","FAC18:2cn6","FAC18:3","FAC18:3cn3","FAC18:3cn6","FAC18:4","FAC18:4cn3","FAC18 poly","FAC20:2","FAC20:2cn6","FAC20:3","FAC20:3cn6","FAC20:4","FAC20:4cn6","FAC20:5","FAC20:5cn3","FAC20 poly","FAC21:5","FAC21:5cn3","FAC22:2","FAC22:2cn6","FAC22:3cn6","FAC22:4","FAC22:4cn6","FAC22:5","FAC22:5cn3","FAC22:6","FAC22:6cn3","FAC22 poly","POLYFACtr","FOD16:2","FOD16:2c","FOD16:3","FOD16:4","FOD16:4c","FOD16 poly","FOD18:2","FOD18:2cn6","FOD18:3","FOD18:3cn3","FOD18:3cn6","FOD18:4","FOD18:4cn3","FOD18 poly","FOD20:2","FOD20:2cn6","FOD20:3","FOD20:3cn6","FOD20:4","FOD20:4cn6","FOD20:5","F20D5N3g","FOD20 poly","FOD21:5","FOD21:5cn3","FOD22:2","FOD22:2cn6","FOD22:3cn6","FOD22:4","FOD22:4cn6","FOD22:5","FOD22:5cn3","FOD22:6","F22D6N3g","FOD22 poly","POLYFODtr","Total PHYTO","Other CHOL and PHYTO","PHYTO","BSITPHYTO","BRASPHYTO","CAMPHYTO","D5AVEN","D7AVEN","D7STIG","STIGPHYTO","CITA","MALA","CHOALVg"
"11-1093","Tart, mincemeat, one crust, homemade","UK21","Recipe","AP","11-666","Updated 2014",NA,"1.00",NA,NA,NA,NA,"18.4","0.55","3.1","17.9","56.4","385","1619","18.8",NA,"37.6","18.5",NA,"18.4","0.4","0.2","0","0.0","1.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.0","120","74","60","7","33","0.84","0.07","0.3","166",NA,"2","4","0","5","1","0",NA,NA,"0.06","0.02","0.6","0.8","1.4","0.07","0","6","0.16","0.9","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.7142857142857
"17-722","Tartare sauce","UK21","10 samples, 4 brands","WCN","17-337","LFRA, Nutrient analysis of miscellaneous foods, 1992; and industry data, 2013",NA,"1.00",NA,NA,"6.25",NA,"53.5","0.21","1.3","24.6","17.9","299","1241","1.7",NA,"16.2","6.5","0.0","6.3","3.4","0.0","0.0","0.0","0","0.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49.0","1080","42","15","17","36","0.50","0.03","0.3","2080","0.00","1","8","24","150","49","0.2","10.10",NA,"0.02","0.02","0","0.3","0.3","0.02","0.0","4","0.12","1.0","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.047619047619
"11-1123","Tartlets, strawberry, homemade","UK21","Recipe","AP","11-678","Updated 2014",NA,"1.00",NA,NA,NA,NA,"60.7","0.41","2.4","10.1","27.2","202","848","19.6",NA,"7.7","1.0",NA,"1.0","5.6","0","0.1",NA,"1.1","2.2",NA,"6.18",NA,NA,NA,NA,NA,NA,NA,"2.51",NA,NA,NA,"0.48",NA,NA,NA,NA,NA,"0.33","24.8","86","101","31","10","38","0.56","0.05","0.2","184","0.26","1","5","112","71","124","0.1","0.48",NA,"0.06","0.02","0.6","0.5","1.1","0.04","0","22","0.20","0.8","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.9047619047619
"11-845","Tarts, bakewell, iced, retail","UK21","10 samples, 7 products, including large, slices and individual cherry bakewells","AS","11-426","DH, Nutrient analysis of biscuits, buns, cakes and pastries, 2011",NA,"1.00",NA,NA,"5.70","0.956","14.9","0.55","3.1","16.8","65.9","411","1729","20.7",NA,"45.2","3.5","0","1.1","35.5","5.2","0","0.0","1.1","1.1","43.20","6.94","12.65","2.03","3.36","0.54","40.10","6.42","40.21","6.43","16.00","2.58","16.00","2.58","43.16","6.94","0.04","0.01","0.10","0.02","3.6","132","117","69","12","73","0.58","0.12","0.3","180","0.24","2","0","0","0","0","0","2.03",NA,"0.06","0.04","0.6","0.7","1.3","0.03","0.1","6","0.25","2.5","1",NA,NA,NA,NA,NA,"0",NA,"27","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0.45","0.43",NA,"6.55","6.55","0",NA,"2.98","2.98","0.04","0.04","28.28","28.28","0.08","0.08","3.62","3.58",NA,"0.40","0.40","0.16","0.16","0.08","0.08","0","0","0","0.07","0.07",NA,"1.05","1.05","0","0","0.48","0.48","0.01","0.01","4.54","4.54","0.01","0.01","0.58","0.58",NA,"0.06","0.06","0.03","0.03","0.01","0.01","0","0","0","0","0","0","0","0","0","0.19","0.19","0","0","39.02","38.90","37.54","1.48","0.67","0.67","0.23","0.23","0.03","0.20","0.05","0.05","0.11","0","0","0","0","0","0","0","0","0.03","0.03","0","0","6.27","6.25","6.03","0.24","0.11","0.11","0.04","0.04","0.01","0.03","0.01","0.01","0.02",NA,NA,NA,NA,NA,NA,"12.65","12.61","3.36","3.36","0","0","0",NA,"0.03","0.03","0","0","0","0","0","0",NA,NA,NA,"0","0",NA,"0","0","0","0","0","0",NA,"0",NA,NA,NA,NA,NA,NA,"2.03","2.02","0.54","0.54","0","0","0",NA,"0.01","0.01","0","0","0","0","0","0",NA,NA,NA,"0","0",NA,"0","0","0","0","0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.7619047619048
"12-461","Tarts, custard, individual","UK21","10 samples, 6 products","BR","11-537","DH, Nutrient analysis survey of biscuits, buns, cakes and pastries, 2011",NA,"1.00",NA,NA,"6.25","0.956","49.5","1.07","6.7","14.3","28.7","263","1102","14.5",NA,"14.2","0.9","0","0","11.2","2.0","0","0.0","1.0","1.1","42.90","5.87","12.02","1.66","2.46","0.35","41.30","5.58","41.74","5.64","14.70","2.01","14.70","2.01","42.53","5.83","0.37","0.04","0.50","0.06","90.6","114","138","92","14","101","0.73","0.09","0.5","342","0.19","8","20","55","100","72","0","1.27",NA,"0.14","0.16","0.5","1.4","1.9","0.03","0","13","0.49","5.9","0","55",NA,NA,NA,NA,"100",NA,"40","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.31","0.22","0.36","0.50",NA,"1.26","1.26","0",NA,"2.74","2.74","0.31","0.20","31.13","31.08","0.32","0.18","5.05","4.98",NA,"0.34","0.34","0.14","0.14","0.07","0.07","0","0.04","0.03","0.05","0.07",NA,"0.17","0.17","0","0","0.38","0.38","0.04","0.03","4.26","4.25","0.04","0.03","0.69","0.68",NA,"0.05","0.05","0.02","0.02","0.01","0.01","0","0.05","0.05","0","0","0.16","0.16","0","0","0.90","0.90","0","0","39.74","39.29","37.95","1.72","0.63","0.60","0.12","0.12","0","0.12","0.05","0.05","0.44","0.01","0.01","0","0","0.02","0.02","0","0","0.12","0.12","0","0","5.43","5.37","5.19","0.24","0.09","0.08","0.02","0.02","0","0.02","0.01","0.01","0.06",NA,NA,NA,NA,NA,NA,"11.87","11.74","2.42","2.42","0","0","0",NA,"0.04","0.04","0","0","0.24","0.24","0","0",NA,NA,NA,"0","0",NA,"0","0","0.04","0.04","0","0",NA,"0",NA,NA,NA,NA,NA,NA,"1.62","1.60","0.33","0.33","0","0","0",NA,"0.01","0.01","0","0","0.03","0.03","0","0",NA,NA,NA,"0","0",NA,"0","0","0.01","0.01","0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.3333333333333
"11-1085","Tarts, jam, homemade","UK21","Recipe","AP","11-662","Updated 2014",NA,"1.00",NA,NA,NA,NA,"20.6","0.59","3.4","16.8","58.0","382","1606","20.6",NA,"37.4","14.8",NA,"8.0","10.0","4.5","0","0.0",NA,NA,NA,"6.25",NA,NA,NA,NA,NA,NA,NA,"7.09",NA,NA,NA,"2.59",NA,NA,NA,NA,NA,"0.01","1.1","135","75","49","8","33","0.64","0.01","0.2","181","0.22","2","4","0","0","0","0.0","1.74",NA,"0.05","0.01","0.4","0.6","1.0","0.02","0.0","3","0.21","1.0","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.2380952380952
"11-1086","Tarts, jam, wholemeal, homemade","UK21","Recipe","AP","11-663","Updated 2014",NA,"1.00",NA,NA,NA,NA,"19.9","0.71","4.2","14.0","59.6","366","1542","22.2",NA,"37.4","14.7",NA,"8.0","10.3","4.4","0.1","0.0",NA,NA,NA,"8.54",NA,NA,NA,NA,NA,NA,NA,"3.45",NA,NA,NA,"0.74",NA,NA,NA,NA,NA,"0.47","34.5","134","143","20","30","100","0.91","0.13","0.7","221","0.72","2","10","155","99","172","0.1","0.52","1.68","0.12","0.04","1.6","1.0","2.6","0.16","0.0","9","0.33","2.4","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.7619047619048
"17-165","Tea, black, infusion, average","UK21","15g leaves per litre water, strained after 5 minutes","PAA",NA,"Reviewed 2013. LGC, Alcoholic beverages, soft drinks and tea and coffee survey, 1983-1984; Vitamin K1 from Bolton-Smith et al Br.J. Nutr. 83, 2000",NA,"1.00",NA,NA,"6.25",NA,"99.5","0","0.1","0","0","0","2","0.0",NA,"0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",NA,"0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,"0","0.0","0","27","0","2","2","0","0.01","0","1","0.15","0","0","0","0","0","0.0",NA,"0.27","0","0.02","0.0","0.0","0.0","0","0.0","3","0.04","1.0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"17-167","Tea, black, infusion, strong","UK21","10g leaves per 500ml water, strained after 5 minutes; 10 samples","PAC",NA,"LGC, Alcoholic beverages, soft drinks and tea and coffee survey, 1983-1984",NA,"1.00",NA,NA,NA,NA,"99.3","0","0.1","0","0","0","2","0.0",NA,"0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0.0","0","35","0","2","3","0","0.01","0","1","0.19","0","0","0","0","0","0.0",NA,NA,"0","0.02","0.0","0.0","0","0.01","0.0","5","0.05","1.0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"17-166","Tea, black, infusion, weak","UK21","10g leaves per litre water, strained after 5 minutes; 10 samples","PAC",NA,"LGC, Alcoholic beverages, soft drinks and tea and coffee survey, 1983-1984",NA,"1.00",NA,NA,NA,NA,"99.7","0","0.1","0","0","0","2","0.0",NA,"0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0.0","0","18","0","1","1","0","0.01","0","1","0.10","0","0","0","0","0","0.0",NA,NA,"0","0.01","0.0","0.0","0","0","0.0","1","0.03","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"17-170","Tea, Chinese, leaves, infusion","UK21","Analysis and literature sources","PAC",NA,"Miscelleanous Foods Supplement, 1994",NA,"1.00",NA,NA,NA,NA,"99.6","0.02","0.1","0.0","0.2","1","5","0.0",NA,"0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",NA,NA,"0.00",NA,NA,NA,NA,NA,NA,NA,"0.00",NA,NA,NA,"0.00",NA,NA,NA,NA,NA,NA,"0.0","0","18","2","1","1","0.10","0","0","0","0","0","0","0","0","0","0.0",NA,NA,"0","0","0","0.0","0","0","0.0",NA,"0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19047619047619
"17-171","Tea, green, infusion","UK21","Literature sources; Sencha Fukujyu and Banch type","PAC",NA,"Reviewed 2013. Miscelleanous Foods Supplement, 1994",NA,"1.00",NA,NA,"6.25",NA,"99.7","0.02","0.1","0.0","0","0","0","0.0",NA,"0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",NA,"0.00",NA,NA,NA,NA,NA,NA,NA,"0.00",NA,NA,NA,"0.00",NA,NA,NA,NA,NA,"0.00","0.0","1","20","2","0","1","0.10","0","0","0","0","0","0","0","0","0","0.0",NA,NA,"0.00","0.02","0.1","0.0","0.1","0","0.0","0","0","0","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
