"source_fct","fdc_id","food_desc","scientific_name","food_group","nutrient_data_source","Edible_factor_in_FCT","ENERCkJ","ENERCkcal","WATERg","PROCNTg","FATg","CHOAVLDFg","FIBTGg","ASHg","CAmg","FEmg","MGmg","Pmg","Kmg","NAmg","ZNmg","SEmcg","VITA_RAEmcg","VITAmcg","RETOLmcg","CARTBEQmcg","THIAmg","RIBFmg","NIAmg","FOLDFEmcg","FOLFDmcg","VITB12mcg","VITCmg","CHOLEmg","OXALACmg","PHYTCPPDmg","TRPmg","FASATgstandardized","FAMSgstandardized","FAPUgstandardized","FATRNgstandardized","F20D5gstandardized","F22D6gstandardized","ALCg"
"KE18","15015","Bulrush Millet Porridge (Uji wa Mawele)",NA,"Mixed dishes",NA,NA,350,83,79.2,2,1,15.7,1.6,0.6,9,6,17,49,55,5,0.77,7,0,0,0,0,0.04,0.03,0.3,21,21,0,0.4,0,NA,73,NA,NA,NA,NA,NA,NA,NA,0
"KE18","15016","Rice Flour Porridge (Uji wa Mchele)",NA,"Mixed dishes",NA,NA,235,56,87.5,0.6,1.3,10.2,0.2,0.1,4,0.1,5,17,26,5,0.11,1,0,0,0,0,0.01,0,0.2,1,1,0,0.1,0,NA,4,NA,NA,NA,NA,NA,NA,NA,0
"KE18","15017","“Omena” (Silver Sardine Stew)",NA,"Mixed dishes",NA,NA,747,180,68.5,8.8,13.3,6,0.7,2.7,378,1,20,333,188,449,2.26,4,52,60,44,94,0.04,0.18,1.6,12,12,5.61,6.4,123,NA,1,NA,NA,NA,NA,NA,NA,NA,0
"KE18","15018","“Busara” (Whole Maize and Finger Millet Porridge)",NA,"Mixed dishes",NA,NA,170,40,88.6,1,0.3,7.3,2.5,0.4,60,1.9,20,32,41,4,0.22,2,0,0,0,0,0.02,0.01,0.5,8,8,0,0,0,NA,31,NA,NA,NA,NA,NA,NA,NA,0
"KE18","15019","White Chapati",NA,"Mixed dishes",NA,NA,1774,424,18.4,7.8,21.1,49.6,2.5,0.7,25,3.9,22,126,90,100,0.61,0,59,59,58,1,0.56,0.36,3.6,280,20,0.48,0,0,NA,71,NA,NA,NA,NA,NA,NA,NA,0
"KE18","15020","Brown Chapati",NA,"Mixed dishes",NA,NA,1723,413,20.5,7.3,22.9,40.9,7.2,1.2,23,2.4,76,182,213,120,1.5,25,1,1,1,1,0.29,0.08,2,36,0,0,0,0,NA,338,NA,NA,NA,NA,NA,NA,NA,0
"KE18","15021","Hard boiled eggs",NA,"Mixed dishes",NA,NA,569,136,75.4,12.9,8.3,2.5,0,0.9,52,1.7,13,174,122,150,1.09,22,180,180,180,0,0.09,0.42,0,68,68,1.38,0,426,NA,0,NA,NA,NA,NA,NA,NA,NA,0
"KE18","15022","Fried Egg",NA,"Mixed dishes",NA,NA,926,223,64.2,13.1,17.9,2.5,0,2.4,56,1.8,14,186,132,717,1.16,23,192,192,192,0,0.11,0.5,0,60,60,1.66,0,431,NA,0,NA,NA,NA,NA,NA,NA,NA,0
"KE18","15023","Omelette",NA,"Mixed dishes",NA,NA,502,121,77.6,6.6,7.8,5.3,1.5,1.2,36,1.5,17,105,169,189,0.75,10,95,109,81,165,0.08,0.25,0.4,38,38,0.7,13.4,182,NA,3,NA,NA,NA,NA,NA,NA,NA,0
"KE18","15024","Spanish Omelette",NA,"Mixed dishes",NA,NA,667,161,74,7.5,12.9,3.2,0.8,1.6,35,1.3,13,112,135,409,0.75,12,110,119,102,102,0.08,0.28,0.2,40,40,0.88,20.3,228,NA,2,NA,NA,NA,NA,NA,NA,NA,0
"KE18","15025","Meat Samosa",NA,"Mixed dishes",NA,NA,1854,443,13.9,18.8,22.2,40.5,3.1,1.6,51,11.5,37,288,302,175,2.99,13,66,85,48,223,0.47,0.42,5.1,222,32,1.19,7.4,40,NA,55,NA,NA,NA,NA,NA,NA,NA,0
"KE18","15026","Vegetable Samosa",NA,"Mixed dishes",NA,NA,1361,325,30.2,8.5,13.1,40.2,6.2,1.7,55,3.8,35,144,333,243,1.76,1,138,237,39,1185,0.46,0.31,3.2,227,52,0.33,23.7,0,NA,90,NA,NA,NA,NA,NA,NA,NA,0
"KE18","15027","Pancakes",NA,"Mixed dishes",NA,NA,1136,270,41.5,8.3,8.5,39.2,1.7,0.8,77,2.9,22,163,138,37,0.83,4,77,78,76,8,0.4,0.4,2.5,203,24,0.77,0,54,NA,49,NA,NA,NA,NA,NA,NA,NA,0
"KE18","15028","Egg Toast",NA,"Mixed dishes",NA,NA,1175,280,40.3,12.5,10.7,32.4,1.9,2.1,56,2.1,25,167,152,587,1.2,20,106,106,106,0,0.14,0.29,2.2,47,47,1,0,249,NA,14,NA,NA,NA,NA,NA,NA,NA,0
"KE18","15029","Drop Scones",NA,"Mixed dishes",NA,NA,1870,449,23.5,7.1,29.8,37.4,1.4,0.9,61,2.4,18,135,112,116,0.69,4,88,89,86,21,0.33,0.33,2,166,21,0.66,0,59,NA,40,NA,NA,NA,NA,NA,NA,NA,0
"KE18","15030","“Terere” (Amaranth)",NA,"Mixed dishes",NA,NA,342,83,80.6,3,5.3,2.9,5.5,2.7,192,4.9,87,72,442,161,0.75,14,209,418,0,2510,0.03,0.16,0.6,37,37,0,49.3,0,NA,3,NA,NA,NA,NA,NA,NA,NA,0
"KE18","15031","Sukumawiki",NA,"Mixed dishes",NA,NA,225,54,87,2.5,3.2,2.1,3.8,1.5,291,2.3,33,56,198,123,0.42,0,122,243,0,1460,0.08,0.1,0.8,35,35,0,82.1,0,NA,5,NA,NA,NA,NA,NA,NA,NA,0
"KE18","15032","Stir-fried Cabbage",NA,"Mixed dishes",NA,NA,411,100,82.7,1.2,8.6,3.1,2.4,1.9,48,0.6,11,43,305,510,0.24,1,0,0,0,1,0.04,0.04,0.4,11,11,0,38.6,0,NA,7,NA,NA,NA,NA,NA,NA,NA,0
"KE18","15033","Jute Mallow (Mrenda) & Pumpkin Leaves",NA,"Mixed dishes",NA,NA,249,59,85.3,3.4,2.3,5.4,2,1.6,141,1.8,26,105,197,180,0.62,2,72,121,24,580,0.03,0.22,0.3,21,21,0.31,9.19,9,NA,5,NA,NA,NA,NA,NA,NA,NA,0
"KE18","15034","Pumpkin Leaves",NA,"Mixed dishes",NA,NA,410,99,80.8,3.2,6.7,5.5,1.5,2.3,166,2,51,101,236,332,0.67,2,61,107,16,548,0.03,0.16,0.6,17,17,0.24,10.7,6,NA,7,NA,NA,NA,NA,NA,NA,NA,0
"KE18","15035","Saget, Terere & Managu (Spider plant, Amaranth & African Nightshade)",NA,"Mixed dishes",NA,NA,251,60,83,4.3,1.9,4.5,3.8,2.5,184,3.3,39,104,244,174,0.7,8,132,244,19,1350,0.02,0.22,0.4,80,80,0.25,16.1,7,NA,12,NA,NA,NA,NA,NA,NA,NA,0
"KE18","15036","Pilau",NA,"Mixed dishes",NA,NA,895,213,56.3,6.9,9.4,24.8,1.1,1.5,19,1.3,20,138,285,349,1.24,3,5,8,2,39,0.04,0.1,1.5,12,12,0.4,5.9,12,NA,49,NA,NA,NA,NA,NA,NA,NA,0
"KE18","15037","Mseto wa Ndengu",NA,"Mixed dishes",NA,NA,433,103,74.5,3.7,1.3,18.4,1.5,0.6,19,0.8,23,53,101,59,0.48,2,1,1,0,9,0.04,0.04,0.3,30,30,0,0.3,0,NA,55,NA,NA,NA,NA,NA,NA,NA,0
"KE18","15038","Mseto wa Maharagwe",NA,"Mixed dishes",NA,NA,807,193,58.2,5,7.9,23.5,3.8,1.7,27,1.3,24,129,172,356,0.76,1,3,5,0,27,0.06,0.06,0.6,29,29,0,2.3,0,NA,112,NA,NA,NA,NA,NA,NA,NA,0
"KE18","15039","Vine spinach",NA,"Mixed dishes",NA,NA,299,72,84.7,3.2,5.2,1.4,3.5,1.9,233,9.5,37,55,389,170,0.41,0,166,313,20,1759,0.05,0.17,0.8,44,44,0,56.7,13,NA,16,NA,NA,NA,NA,NA,NA,NA,0
"KE18","15040","Fiqe (Red Sorghum, Beans and Teff Flour)",NA,"Mixed dishes",NA,NA,807,192,52.5,7.2,5.8,24.2,7.4,2.9,170,3.5,77,214,315,495,1.4,4,82,131,34,584,0.15,0.12,1.4,62,62,0,24,13,NA,345,NA,NA,NA,NA,NA,NA,NA,0
"KE18","15041","Qanchibelo (Beef, Maize & Wheat Flour)",NA,"Mixed dishes",NA,NA,560,133,68.6,9.6,3.1,15.7,1.7,1.3,62,5.9,24,156,169,225,1.97,8,40,63,18,270,0.14,0.18,2.4,85,13,0.56,19.3,23,NA,58,NA,NA,NA,NA,NA,NA,NA,0
"KE18","15042","Qita  ""Maize & wheat flour pancake""",NA,"Mixed dishes",NA,NA,1020,241,44.3,5.1,5.6,41.2,2.8,0.9,24,2.8,28,131,105,158,1.81,0,62,63,61,10,0.35,0.23,2.4,234,28,0.15,0.2,8,NA,210,NA,NA,NA,NA,NA,NA,NA,0
"KE18","15043","Gurdo, Marqa (Ugali in Sour Milk)",NA,"Mixed dishes",NA,NA,1020,242,46.9,6.6,9.6,29.7,5.1,2,103,2.2,78,246,264,268,1.36,9,65,67,63,24,0.1,0.2,1.3,31,31,0.15,0.4,24,NA,324,NA,NA,NA,NA,NA,NA,NA,0
"KE18","15044","Green Gram Stew",NA,"Mixed dishes",NA,NA,454,109,74.4,6.3,4.2,9.3,4,1.7,33,1.6,43,61,184,243,0.57,5,4,8,0,46,0.08,0.04,0.4,71,71,0,2.1,0,NA,68,NA,NA,NA,NA,NA,NA,NA,0
"KE18","15045","Bean Stew",NA,"Mixed dishes",NA,NA,263,63,83.1,3.5,1.4,7.2,3.7,1.1,20,1,17,92,125,165,0.44,1,4,8,0,50,0.04,0.03,0.3,24,24,0,1.5,0,NA,84,NA,NA,NA,NA,NA,NA,NA,0
"KE18","15046","Lentil Stew",NA,"Mixed dishes",NA,NA,455,108,72.8,7.1,3,11.1,4.5,1.6,26,2,28,81,183,275,0.93,8,3,7,0,40,0.08,0.05,0.6,22,22,0,4.3,0,NA,111,NA,NA,NA,NA,NA,NA,NA,0
"KE18","15047","Camel Meat (Nyirinyiri)",NA,"Mixed dishes",NA,NA,2170,521,8.5,34.6,33.6,20,0,3.3,7,6.9,21,213,407,346,3.62,17,1,3,0,15,0.04,0.31,8.3,12,12,2.31,0,99,NA,0,NA,NA,NA,NA,NA,NA,NA,0
"KE18","15048","Mbuboyi (Blood Cooked in Fresh Milk)",NA,"Mixed dishes",NA,NA,410,97,76.2,11.5,2,8.3,0,2,57,13.9,8,62,199,361,1.08,17,NA,NA,65,NA,0.05,0.17,0.2,NA,NA,NA,NA,136,NA,0,NA,NA,NA,NA,NA,NA,NA,0
"KE18","15049","Ashir",NA,"Mixed dishes",NA,NA,529,125,68.2,2.7,0.9,25.8,1.2,1.2,18,0.2,9,29,39,128,0.21,1,5,5,5,2,0.02,0.03,0.1,3,3,0.06,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"KE18","15051","Ugali (Cassava, finger millet & sorghum flour)",NA,"Mixed dishes",NA,NA,613,145,61.3,2,0.6,30.7,4.3,1.1,69,1.7,40,70,236,11,0.53,4,0,1,0,4,0.05,0.04,0.9,18,18,0,0.8,0,NA,113,NA,NA,NA,NA,NA,NA,NA,0
"KE18","15052","Yam Stew",NA,"Mixed dishes",NA,NA,394,94,76.7,1.5,2.4,15.3,2.5,1.6,13,0.7,14,46,279,347,0.21,0,34,67,0,404,0.06,0.02,0.4,15,15,0,5.2,0,NA,16,NA,NA,NA,NA,NA,NA,NA,0
"KE18","15053","Githeri (stewed Maize & Beans)",NA,"Mixed dishes",NA,NA,661,157,60.4,6.7,4.2,19.7,7.2,1.8,39,2.2,41,214,281,233,1.01,2,0,1,0,2,0.1,0.06,0.8,52,52,0,0.5,0,NA,178,NA,NA,NA,NA,NA,NA,NA,0
"KE18","15054","Mukimo (Maize, Beans, Potatoes & Pumpkin Leaves)",NA,"Mixed dishes",NA,NA,498,118,67.1,5,0.7,20.5,4.8,1.9,38,2,36,159,436,266,0.74,2,4,9,0,52,0.08,0.05,0.9,48,48,0,2.7,0,NA,123,NA,NA,NA,NA,NA,NA,NA,0
"KE18","15055","Githeri (Fresh Maize & Beans)",NA,"Mixed dishes",NA,NA,773,185,55.3,6.9,7.2,17.8,10.5,2.2,41,2.2,43,222,308,335,1.32,3,2,5,0,27,0.12,0.08,1,57,57,0,0.8,0,NA,172,NA,NA,NA,NA,NA,NA,NA,0
"KE18","15056","Matoke (Stewed Green Bananas & Meat)",NA,"Mixed dishes",NA,NA,494,118,72.9,6,4.1,13.3,1.8,1.9,16,3.9,22,105,380,381,1.12,5,19,36,2,208,0.05,0.08,1.4,22,22,0.34,9.8,14,NA,22,NA,NA,NA,NA,NA,NA,NA,0
"KE18","15057","Mukimo (Fresh Maize, Potato & Pumpkin Leaves)",NA,"Mixed dishes",NA,NA,457,109,68.8,3,1,18.5,6.8,1.9,44,1.6,35,116,404,336,0.93,2,14,27,0,163,0.09,0.06,1.2,36,36,0,3.7,0,NA,65,NA,NA,NA,NA,NA,NA,NA,0
"KE18","15058","Stewed Potatoes & Arrowroots",NA,"Mixed dishes",NA,NA,380,90,78,1.9,2.1,15,1.8,1.2,8,0.9,17,38,401,173,0.44,1,3,7,0,40,0.08,0.05,1,12,12,0,7.1,0,NA,18,NA,NA,NA,NA,NA,NA,NA,0
"KE18","15059","Mukimo wa Njahi (Black Beans, Green Bananas & Potatoes)",NA,"Mixed dishes",NA,NA,693,164,53.7,9.5,0.6,26.5,7.2,2.4,31,3.2,65,152,606,273,1.06,4,0,0,0,2,0.2,0.08,1.2,19,19,0,4.2,0,NA,172,NA,NA,NA,NA,NA,NA,NA,0
"KE18","15060","Githeri (Fresh beans and Maize)",NA,"Mixed dishes",NA,NA,751,180,57,7.8,7.6,15.1,10.4,2.2,17,1.7,24,119,319,433,1.21,3,6,13,0,76,0.13,0.09,1.4,54,54,0,9.2,0,NA,48,NA,NA,NA,NA,NA,NA,NA,0
"KE18","15061","Mashed Potato and Bananas",NA,"Mixed dishes",NA,NA,750,179,62.1,2.3,8.5,22.1,2.6,2.4,12,1.4,23,70,551,544,0.36,1,4,8,0,49,0.06,0.04,0.9,35,35,0,12.6,0,NA,39,NA,NA,NA,NA,NA,NA,NA,0
"KE18","15062","Mukimo wa Njahi (Raw & Ripe Bananas)",NA,"Mixed dishes",NA,NA,636,151,57.7,6.4,0.6,26.6,6.5,2.2,24,2.2,54,103,437,229,0.79,3,1,2,0,12,0.15,0.07,0.8,14,14,0,9.8,0,NA,111,NA,NA,NA,NA,NA,NA,NA,0
"KE18","15063","Groundnut Sauce",NA,"Mixed dishes",NA,NA,1240,298,50.2,10.6,23.4,9.6,3.5,2.7,132,2.3,101,209,366,492,1.2,7,28,28,28,2,0.28,0.21,5,27,27,0.17,0,9,NA,198,NA,NA,NA,NA,NA,NA,NA,0
"KE18","15064","Vimumunya vya Chumvi (Pumpkin & Coconut Milk)",NA,"Mixed dishes",NA,NA,297,72,85.8,1.3,4.9,4.6,1.9,1.5,16,0.3,13,39,183,325,0.25,1,88,176,0,1060,0.05,0.05,0.6,22,22,0,5.5,0,NA,21,NA,NA,NA,NA,NA,NA,NA,0
"KE18","15065","Vinolo (Banana and Maize Flour Ugali)",NA,"Mixed dishes",NA,NA,524,124,68.4,2.2,0.9,25.5,2.5,0.6,9,1.2,22,68,147,9,1.16,0,16,16,16,1,0.12,0.08,0.9,96,8,0,6.2,0,NA,136,NA,NA,NA,NA,NA,NA,NA,0
"KE18","15066r","Biryani rice",NA,"Mixed dishes",NA,NA,641,152,65.3,2.7,3.2,27.9,0.3,0.6,9,0.3,9,52,22,180,0.47,0,0,0,0,0,0.02,0.04,0.4,3,3,0,0,0,NA,54,NA,NA,NA,NA,NA,NA,NA,0
"KE18","15066s","Biryani stew",NA,"Mixed dishes",NA,NA,822,198,65.3,8.1,14.3,8.3,1.9,2.1,28,5.2,24,139,332,480,1.58,8,24,43,6,225,0.04,0.13,1.8,14,14,0.47,14.5,21,NA,11,NA,NA,NA,NA,NA,NA,NA,0
"KE18","15067","Vimumunya vya Sukari (Sweetened Pumpkin & Coconut Milk)",NA,"Mixed dishes",NA,NA,390,93,79,1.1,3,14.5,1.8,0.6,14,0.3,11,31,155,15,0.21,1,81,162,0,973,0.05,0.04,0.5,19,19,0,5,0,NA,16,NA,NA,NA,NA,NA,NA,NA,0
"KE18","15068","Wukunu (sweet potatoes &dehulled black beans",NA,"Mixed dishes",NA,NA,396,94,73,4.1,0.6,15.8,4.6,1.9,21,1.5,33,82,288,229,0.41,1,1,1,0,8,0.1,0.04,0.7,9,9,0,12.6,0,NA,68,NA,NA,NA,NA,NA,NA,NA,0
"KE18","15069","Mushenye (Green Maize and Sweet Potatoes)",NA,"Mixed dishes",NA,NA,641,153,60.4,7.1,4.1,17.6,8.6,2.1,44,2.3,51,196,340,242,1.07,3,1,3,0,16,0.15,0.07,1.6,50,50,0,5.9,0,NA,174,NA,NA,NA,NA,NA,NA,NA,0
"KE18","15070","Ingokho (Stewed Chicken)",NA,"Mixed dishes",NA,NA,883,211,59.7,18.3,12.3,6.4,1.1,2.3,21,2.7,23,211,210,482,1.01,16,63,74,53,125,0.11,0.13,5.1,14,14,0.38,18.4,93,NA,3,NA,NA,NA,NA,NA,NA,NA,0
"KE18","15071","Malesele (Cow Blood with Sour Milk) (Check)",NA,"Mixed dishes",NA,NA,1400,335,37.5,20,21.2,15.4,1,4.9,85,24.8,19,123,831,1070,1.85,29,NA,NA,106,NA,0.1,0.25,0.7,NA,NA,NA,NA,250,NA,2,NA,NA,NA,NA,NA,NA,NA,0
"KE18","15072","Tsiswa (Termites)",NA,"Mixed dishes",NA,NA,2140,515,10.5,31.6,38.8,7.3,5.1,6.8,137,29.8,13,584,412,2280,0.41,5,95,96,94,10,0.05,3.15,2.9,4,4,0.25,1.3,236,NA,1,NA,NA,NA,NA,NA,NA,NA,0
"KE18","15073","Ingokho (Fried Chicken)",NA,"Mixed dishes",NA,NA,2220,532,6.8,44.6,35.3,9.1,0,4.3,31,5.6,38,492,410,932,2.13,39,134,134,134,0,0.18,0.25,12.3,13,13,0.97,2.3,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0
"KE18","15074","Boiled Rice",NA,"Mixed dishes",NA,NA,584,138,67.1,2.7,2,27.2,0.2,0.7,9,0.3,9,50,21,216,0.46,0,0,0,0,0,0.02,0.04,0.4,3,3,0,0,0,NA,53,NA,NA,NA,NA,NA,NA,NA,0
"KE18","15075","Onion Fried Rice (Wali wa Yasmin)",NA,"Mixed dishes",NA,NA,779,185,58.9,3.1,5.1,31.2,0.6,1,13,0.5,12,61,46,275,0.53,1,0,0,0,1,0.02,0.05,0.5,4,4,0,0.9,0,NA,59,NA,NA,NA,NA,NA,NA,NA,0
"KE18","15076","Stir-fried Spinach",NA,"Mixed dishes",NA,NA,307,74,84.4,2.8,5.4,2,3.3,2.1,99,3.7,66,47,299,870,0.62,1,142,284,0,1701,0.02,0.08,0.5,70,70,0,16.9,0,NA,9,NA,NA,NA,NA,NA,NA,NA,0
"KE18","15077","Thabai / Thaa (Stinging Nettle)",NA,"Mixed dishes",NA,NA,143,34,92.3,1.2,2.4,1.9,0.6,1.8,132,1.4,28,26,113,312,0.14,1,0,1,0,4,0.01,0.06,0.2,62,62,0,1,4,NA,4,NA,NA,NA,NA,NA,NA,NA,0
"KE18","15078","Stewed Cowpea Leaves (Rhikhuvi)",NA,"Mixed dishes",NA,NA,630,152,74.1,3.2,13.3,3.5,3.2,2.8,146,1.3,23,49,202,660,0.53,1,32,52,12,239,0.19,0.22,0.7,31,31,0.15,12.6,8,NA,47,NA,NA,NA,NA,NA,NA,NA,0
"KE18","15079","Stewed Kunde & Mrenda (Cowpeas Leaves and Jute Mallow)",NA,"Mixed dishes",NA,NA,238,57,83.5,3.7,2,4.4,3.3,3.1,158,2.4,23,93,244,761,0.64,2,84,147,21,757,0.1,0.29,0.4,38,38,0.28,13.1,0,NA,14,NA,NA,NA,NA,NA,NA,NA,0
"KE18","15080","Stewed Mushrooms in Peanut Butter (Obwoba)",NA,"Mixed dishes",NA,NA,487,117,73.3,4.9,6.3,8.3,3.8,3.4,38,1.4,47,130,408,822,0.54,15,6,12,0,69,0.17,0.35,2.2,27,27,0,6.7,5,NA,60,NA,NA,NA,NA,NA,NA,NA,0
"KE18","15081","Chai ya Maziwa (Mixed Tea)",NA,"Mixed dishes",NA,NA,153,36,92.1,1.1,1.2,5.4,0,0.3,42,0,5,40,45,15,0.21,1,14,14,13,6,0,0,0,1,1,0.17,0,307,NA,0,NA,NA,NA,NA,NA,NA,NA,0
"KE18","15082","Stewed Dried Fish",NA,"Mixed dishes",NA,NA,1380,330,42.7,25.7,23.2,3.9,1.4,3,189,2.1,57,395,403,572,1.02,29,0,0,57,124,0.05,0.03,3.3,0,19,1.52,10.4,0,NA,25,NA,NA,NA,NA,NA,NA,NA,0
"KE18","15083","Kimanga (Smoked Green Bananas and Kidney Beans)",NA,"Mixed dishes",NA,NA,614,146,57.7,6.5,0.9,24.1,7.7,3.1,46,2,43,188,401,485,0.89,2,2,3,0,20,0.1,0.09,0.9,48,48,0,0.8,0,NA,148,NA,NA,NA,NA,NA,NA,NA,0
"KE18","15084","Mashed Cassava and Pigeon Peas",NA,"Mixed dishes",NA,NA,823,194,46.8,4.8,0.6,39.6,5.8,2.4,94,1.6,44,93,469,303,0.85,4,4,8,0,49,0.13,0.07,0.8,52,52,0,1.5,0,NA,167,NA,NA,NA,NA,NA,NA,NA,0
"KE18","15085","Ndoto (Red Kidney Beans & Red Sorghum)",NA,"Mixed dishes",NA,NA,806,193,56.4,5.7,7.9,21.3,7,1.9,25,1.8,53,162,211,270,0.89,6,0,1,0,3,0.08,0.05,1,35,35,0,0.4,0,NA,148,NA,NA,NA,NA,NA,NA,NA,0
"KE18","15086","Muthokoi (Dehusked Maize and Beans)",NA,"Mixed dishes",NA,NA,677,161,62.7,5,5.9,19.8,4.6,2,27,1.3,25,120,185,325,0.59,1,0,0,0,2,0.07,0.04,0.4,31,31,0,0.4,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"KE18","15087","Beef Stew",NA,"Mixed dishes",NA,NA,756,181,65.7,17.7,10.4,3.8,0.8,1.7,12,11.2,27,257,264,315,3.48,18,14,21,7,89,0.01,0.2,3.3,7,7,1.16,7.7,162,NA,1,NA,NA,NA,NA,NA,NA,NA,0
"KE18","15088","Munono (Cow blood, beef, cow fat)",NA,"Mixed dishes",NA,NA,2270,549,23.9,19.5,50.3,4.6,0,1.8,10,16.6,19,203,245,286,3.19,23,NA,NA,34,NA,0.03,0.18,2.6,NA,NA,NA,NA,55,NA,0,NA,NA,NA,NA,NA,NA,NA,0
"KE18","15089","Fresh blood and Fresh milk",NA,"Mixed dishes",NA,NA,340,81,82.5,6.1,3.1,7,0,1.2,101,4.7,11,105,161,148,0.79,8,NA,NA,49,NA,0.02,0.23,0.1,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0
"KE18","15090","Kimanga (Mashed Sweet Potato & Black Beans)",NA,"Mixed dishes",NA,NA,472,112,68,5.4,0.5,18.9,5.2,2.1,32,1.6,38,78,388,276,0.63,2,4,8,0,49,0.12,0.05,0.8,9,9,0,7.8,0,NA,97,NA,NA,NA,NA,NA,NA,NA,0
"KE18","15091","Kitojo (Sweet Potato Leaves)",NA,"Mixed dishes",NA,NA,596,144,74.6,3.9,12.7,1.4,4.6,2.9,97,0.9,51,31,500,648,0.26,1,138,276,0,1653,0.07,0.26,0.9,2,2,0,8.1,0,NA,15,NA,NA,NA,NA,NA,NA,NA,0
"KE18","15092","Pigeon Peas Stew",NA,"Mixed dishes",NA,NA,494,118,70.9,5.7,4.4,11,6.1,1.9,47,1.4,33,69,260,281,0.74,4,8,16,0,93,0.13,0.03,0.5,47,47,0,2.9,0,NA,124,NA,NA,NA,NA,NA,NA,NA,0
"KE18","15093","Nchenga/ Nzenga (Crushed Maize)",NA,"Mixed dishes",NA,NA,542,129,69.5,2.2,3.9,20.3,1.8,2.2,13,0.3,11,22,85,552,0.16,0,87,173,0,1038,0.03,0.01,0.2,5,5,0,1.5,0,NA,40,NA,NA,NA,NA,NA,NA,NA,0
"KE18","15094","Mseto wa Viazi (Potatoes in Rice)",NA,"Mixed dishes",NA,NA,469,111,73.7,2.1,1.9,21.1,0.5,0.6,9,0.4,9,45,92,131,0.38,0,2,4,0,23,0.02,0.03,0.4,7,7,0,2.5,65,NA,1,NA,NA,NA,NA,NA,NA,NA,0
"KE18","15095","Stewed Guinea Fowl",NA,"Mixed dishes",NA,NA,642,154,69.7,15.8,9,2,0.7,2.7,31,2,22,152,240,736,1.25,18,10,18,2,96,0.02,0.15,2.4,7,7,0.14,8.4,145,NA,0,NA,NA,NA,NA,NA,NA,NA,0
"KE18","15096","Fried tilapia",NA,"Mixed dishes",NA,NA,1820,437,23.5,45.7,28.1,0.3,0,2.5,252,6.2,40,387,349,149,1.16,39,24,24,24,0,0.09,0.35,7.5,12,12,3.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"KE18","15097","Stewed Green Bananas",NA,"Mixed dishes",NA,NA,350,84,81.8,1,3.8,10.4,2.2,0.8,9,0.7,15,24,175,100,0.21,1,6,13,0,75,0.03,0.03,0.3,10,10,0,13.2,0,NA,11,NA,NA,NA,NA,NA,NA,NA,0
"KE18","15098","Stir Fried Beef",NA,"Mixed dishes",NA,NA,1066,255,50.3,26.7,14.1,5,1,3.1,16,16.4,40,422,483,682,5.13,27,19,28,10,107,0.02,0.31,5.1,10,10,1.86,9.4,81,NA,2,NA,NA,NA,NA,NA,NA,NA,0
"KE18","15099","Stir Fried Goat Meat",NA,"Mixed dishes",NA,NA,1600,383,30.2,32.1,23.3,10.4,1.7,2.3,33,4.1,50,424,465,221,5.74,43,42,60,24,214,0.2,0.33,5.4,14,14,2.84,18.7,154,NA,3,NA,NA,NA,NA,NA,NA,NA,0
"KE18","15100","Finger Millet Ugali",NA,"Mixed dishes",NA,NA,505,120,65.1,2.9,0.7,21,8.9,1.4,137,4.4,61,72,212,3,0.67,6,0,0,0,1,0.06,0.01,1.6,26,26,0,0,0,NA,100,NA,NA,NA,NA,NA,NA,NA,0
"KE18","15101","Omena Stew",NA,"Mixed dishes",NA,NA,1860,450,32.8,19.2,39.3,4.6,0.8,3.4,879,2.3,33,782,281,90,5.28,7,55,69,41,171,0.11,0.17,5.4,22,22,16.78,10.9,305,NA,3,NA,NA,NA,NA,NA,NA,NA,0
"KE18","15102","Aluru (Stewed Quails)",NA,"Mixed dishes",NA,NA,809,195,65.9,11.3,14.2,5.2,0.6,2.9,90,1.6,23,202,302,761,1.24,9,51,58,44,80,0.06,0.36,2.7,9,9,0.61,7.9,49,NA,1,NA,NA,NA,NA,NA,NA,NA,0
"KE18","15103","Mashed Potatoes",NA,"Mixed dishes",NA,NA,449,106,71,2.5,0.2,22.8,1.7,1.8,10,1.4,20,82,650,330,0.32,1,0,0,0,0,0.06,0.03,1.1,42,42,0,6,0,NA,48,NA,NA,NA,NA,NA,NA,NA,0
"KE18","15104","Mashed Bananas",NA,"Mixed dishes",NA,NA,344,81,76.9,1.2,0.3,16.9,3,1.7,8,0.6,20,25,245,348,0.19,1,0,0,0,2,0.04,0.03,0.2,11,11,0,13.7,0,NA,18,NA,NA,NA,NA,NA,NA,NA,0
"KE18","15105","Enriched Mashed Potatoes",NA,"Mixed dishes",NA,NA,591,141,70.4,2,6.2,18.6,1.4,1.4,10,1.1,16,67,529,209,0.26,1,51,54,48,38,0.05,0.03,0.9,34,34,0,4.9,2,NA,39,NA,NA,NA,NA,NA,NA,NA,0
